Date,High,Low,Close,Open,Volume
2018-11-15 09:30:00,1581.1,1571.05,1572.08,1581.01,217074
2018-11-15 09:31:00,1581.01,1569.67,1570.69,1571.16,87165
2018-11-15 09:32:00,1571.71,1562.0,1565.93,1570.04,84454
2018-11-15 09:33:00,1573.04,1564.03,1567.826,1565.93,80169
2018-11-15 09:34:00,1579.0,1566.21,1578.74,1567.71,71679
2018-11-15 09:35:00,1590.0,1571.796,1586.68,1578.77,82152
2018-11-15 09:36:00,1588.92,1573.301,1585.732,1587.0,54002
2018-11-15 09:37:00,1588.0,1583.796,1586.579,1585.05,39848
2018-11-15 09:38:00,1719.36,1582.434,1586.0,1586.96,52555
2018-11-15 09:39:00,1586.86,1573.12,1575.95,1585.13,47629
2018-11-15 09:40:00,1583.986,1567.33,1570.0,1576.83,51888
2018-11-15 09:41:00,1583.065,1569.06,1581.0,1571.68,52205
2018-11-15 09:42:00,1581.0,1571.851,1573.08,1580.5,30663
2018-11-15 09:43:00,1578.02,1570.0,1576.984,1572.51,33773
2018-11-15 09:44:00,1585.0,1573.19,1584.35,1575.16,35915
2018-11-15 09:45:00,1585.16,1575.0,1576.275,1584.301,41783
2018-11-15 09:46:00,1577.79,1571.768,1575.783,1575.76,41171
2018-11-15 09:47:00,1576.1,1573.01,1574.99,1575.99,23799
2018-11-15 09:48:00,1579.12,1572.001,1579.12,1574.648,26552
2018-11-15 09:49:00,1581.839,1574.74,1580.165,1578.59,31639
2018-11-15 09:50:00,1580.99,1573.33,1574.475,1580.49,29532
2018-11-15 09:51:00,1575.6,1570.22,1571.751,1574.162,32229
2018-11-15 09:52:00,1572.29,1567.59,1568.034,1571.57,30512
2018-11-15 09:53:00,1572.99,1567.1,1571.625,1568.09,21388
2018-11-15 09:54:00,1574.64,1570.2,1571.562,1571.99,25981
2018-11-15 09:55:00,1571.594,1567.5,1568.401,1570.882,19443
2018-11-15 09:56:00,1571.4,1567.12,1567.825,1568.169,20757
2018-11-15 09:57:00,1570.167,1566.11,1567.745,1568.553,26310
2018-11-15 09:58:00,1568.26,1565.5,1566.01,1566.3,22431
2018-11-15 09:59:00,1567.15,1561.2,1561.31,1566.551,57344
2018-11-15 10:00:00,1564.958,1558.0,1563.945,1561.31,54929
2018-11-15 10:01:00,1565.5,1562.2,1563.38,1563.842,20621
2018-11-15 10:02:00,1565.0,1558.71,1560.18,1563.39,27059
2018-11-15 10:03:00,1560.68,1556.74,1557.9,1559.72,40338
2018-11-15 10:04:00,1577.9,1553.0,1553.0,1557.78,58197
2018-11-15 10:05:00,1555.0,1552.26,1555.0,1553.03,37079
2018-11-15 10:06:00,1559.56,1553.18,1557.926,1554.02,29460
2018-11-15 10:07:00,1560.15,1554.11,1556.47,1558.23,38485
2018-11-15 10:08:00,1557.706,1553.33,1553.992,1555.436,31989
2018-11-15 10:09:00,1555.217,1550.5,1551.671,1553.52,42554
2018-11-15 10:10:00,1555.76,1551.0,1553.34,1551.36,28866
2018-11-15 10:11:00,1554.69,1552.01,1553.308,1553.01,19997
2018-11-15 10:12:00,1557.99,1552.13,1557.443,1553.71,24266
2018-11-15 10:13:00,1559.9,1553.934,1559.25,1557.159,26988
2018-11-15 10:14:00,1559.7,1554.618,1558.37,1559.68,20084
2018-11-15 10:15:00,1565.09,1558.052,1563.09,1558.5,41146
