Date,High,Low,Close,Open,Volume
2018-11-16 13:48:00,272.762,272.59,272.71,272.62,74763
2018-11-16 13:49:00,272.73,272.61,272.7,272.723,27450
2018-11-16 13:50:00,272.83,272.66,272.68,272.7,76777
2018-11-16 13:51:00,272.87,272.66,272.7,272.68,120821
2018-11-16 13:52:00,272.83,272.65,272.73,272.7,196435
2018-11-16 13:53:00,272.78,272.665,272.76,272.73,58159
2018-11-16 13:54:00,272.77,272.53,272.62,272.76,113939
2018-11-16 13:55:00,272.97,272.62,272.866,272.62,155777
2018-11-16 13:56:00,272.97,272.763,272.83,272.86,106120
2018-11-16 13:57:00,272.92,272.79,272.86,272.83,88849
2018-11-16 13:58:00,272.94,272.807,272.85,272.86,132666
2018-11-16 13:59:00,272.88,272.815,272.851,272.85,39037
2018-11-16 14:00:00,273.23,272.835,273.13,272.864,306446
2018-11-16 14:01:00,273.23,273.009,273.13,273.13,137719
2018-11-16 14:02:00,273.12,272.908,273.03,273.12,69881
2018-11-16 14:03:00,273.15,272.94,273.04,273.02,190114
2018-11-16 14:04:00,273.15,273.04,273.13,273.05,77017
2018-11-16 14:05:00,273.417,273.1,273.38,273.13,198156
2018-11-16 14:06:00,273.39,273.289,273.31,273.38,100133
2018-11-16 14:07:00,273.34,273.08,273.16,273.31,108098
2018-11-16 14:08:00,273.244,273.15,273.2,273.16,110992
2018-11-16 14:09:00,273.25,273.14,273.25,273.19,80216
2018-11-16 14:10:00,273.38,273.2,273.28,273.25,229962
2018-11-16 14:11:00,273.34,273.16,273.21,273.28,44688
2018-11-16 14:12:00,273.33,273.13,273.25,273.22,115910
2018-11-16 14:13:00,273.305,273.09,273.13,273.26,128128
2018-11-16 14:14:00,273.2,272.95,272.96,273.12,130999
2018-11-16 14:15:00,273.125,272.76,272.877,272.97,180788
2018-11-16 14:16:00,273.158,272.88,272.95,272.88,110791
2018-11-16 14:17:00,273.16,272.88,273.14,272.96,310305
2018-11-16 14:18:00,273.21,273.011,273.21,273.14,57546
2018-11-16 14:19:00,273.32,273.16,273.2,273.21,74018
2018-11-16 14:20:00,273.24,273.02,273.06,273.2,113747
2018-11-16 14:21:00,273.14,273.043,273.043,273.06,70851
2018-11-16 14:22:00,273.17,272.99,273.12,273.05,115506
2018-11-16 14:23:00,273.17,273.02,273.02,273.12,67389
2018-11-16 14:24:00,273.09,272.8,272.81,273.02,173177
2018-11-16 14:25:00,272.83,272.68,272.73,272.8,184472
2018-11-16 14:26:00,273.002,272.73,272.92,272.73,67196
2018-11-16 14:27:00,273.02,272.883,272.95,272.92,177757
2018-11-16 14:28:00,273.29,272.92,273.28,272.94,224523
2018-11-16 14:29:00,273.62,273.275,273.39,273.275,695044
2018-11-16 14:30:00,273.66,273.304,273.63,273.4,473195
2018-11-16 14:31:00,273.71,273.394,273.65,273.635,336402
2018-11-16 14:32:00,273.69,273.462,273.675,273.65,201146
2018-11-16 14:33:00,273.71,273.443,273.56,273.68,125282
2018-11-16 14:34:00,273.71,273.56,273.66,273.56,131834
2018-11-16 14:35:00,273.779,273.55,273.71,273.65,217166
2018-11-16 14:36:00,273.77,273.56,273.6,273.71,89634
2018-11-16 14:37:00,273.82,273.577,273.71,273.61,144322
2018-11-16 14:38:00,273.85,273.695,273.825,273.7,92601
2018-11-16 14:39:00,273.83,273.68,273.73,273.815,108403
2018-11-16 14:40:00,273.74,273.527,273.62,273.74,119695
2018-11-16 14:41:00,273.69,273.53,273.6,273.615,65268
2018-11-16 14:42:00,273.647,273.51,273.517,273.6,81747
2018-11-16 14:43:00,273.66,273.51,273.655,273.52,59327
2018-11-16 14:44:00,273.68,273.56,273.575,273.66,77810
2018-11-16 14:45:00,273.78,273.55,273.7,273.57,137466
2018-11-16 14:46:00,273.77,273.59,273.7,273.71,111351
2018-11-16 14:47:00,273.75,273.57,273.74,273.7,139464
2018-11-16 14:48:00,273.75,273.63,273.65,273.74,117303
2018-11-16 14:49:00,273.89,273.62,273.84,273.66,149756
2018-11-16 14:50:00,273.92,273.723,273.81,273.84,158726
2018-11-16 14:51:00,273.83,273.68,273.76,273.81,102343
2018-11-16 14:52:00,273.79,273.58,273.649,273.76,62777
2018-11-16 14:53:00,273.72,273.615,273.66,273.65,87092
2018-11-16 14:54:00,273.89,273.59,273.88,273.65,108639
2018-11-16 14:55:00,273.89,273.704,273.8,273.87,73207
2018-11-16 14:56:00,273.84,273.7,273.79,273.8,82412
2018-11-16 14:57:00,273.79,273.65,273.69,273.79,52356
2018-11-16 14:58:00,273.775,273.67,273.775,273.69,54669
2018-11-16 14:59:00,273.92,273.007,273.83,273.77,679943
2018-11-16 15:00:00,273.93,273.789,273.8,273.83,200322
2018-11-16 15:01:00,273.87,273.76,273.84,273.79,290684
2018-11-16 15:02:00,274.07,273.76,274.036,273.84,273277
2018-11-16 15:03:00,274.041,273.007,273.76,274.03,605851
2018-11-16 15:04:00,273.868,273.67,273.767,273.77,115705
2018-11-16 15:05:00,273.868,273.74,273.796,273.77,54199
2018-11-16 15:06:00,273.79,273.62,273.72,273.78,86126
2018-11-16 15:07:00,273.837,273.66,273.71,273.74,91756
2018-11-16 15:08:00,273.869,273.7,273.83,273.7,97564
2018-11-16 15:09:00,273.93,273.007,273.76,273.825,674255
2018-11-16 15:10:00,273.84,273.75,273.775,273.76,54944
2018-11-16 15:11:00,273.98,273.71,273.855,273.78,154995
2018-11-16 15:12:00,273.93,273.813,273.87,273.85,69823
2018-11-16 15:13:00,273.97,273.839,273.96,273.87,53968
2018-11-16 15:14:00,273.99,273.837,273.94,273.97,128427
2018-11-16 15:15:00,274.19,273.942,274.18,273.942,441979
2018-11-16 15:16:00,274.21,274.11,274.11,274.17,207360
2018-11-16 15:17:00,274.6,274.1,274.139,274.11,116893
2018-11-16 15:18:00,274.24,274.071,274.235,274.14,170401
2018-11-16 15:19:00,274.33,274.081,274.3,274.231,551249
2018-11-16 15:20:00,274.36,274.24,274.34,274.3,235589
2018-11-16 15:21:00,274.35,274.17,274.2,274.34,266178
2018-11-16 15:22:00,274.24,274.15,274.23,274.19,257493
2018-11-16 15:23:00,274.254,274.17,274.23,274.22,269651
2018-11-16 15:24:00,274.28,274.19,274.275,274.22,78057
2018-11-16 15:25:00,274.34,274.23,274.31,274.279,99715
2018-11-16 15:26:00,274.31,274.17,274.23,274.3,156679
