Date,Open,High,Low,Close,Adj Close,Volume
2014-01-08,168.070007,168.399994,167.550003,168.169998,153.052917,3147500
2014-01-09,168.669998,168.679993,167.490005,168.270004,153.143936,1117200
2014-01-10,168.550003,168.750000,167.660004,168.660004,153.498856,990200
2014-01-13,168.289993,168.740005,166.149994,166.520004,151.551285,1338500
2014-01-14,167.029999,168.360001,166.710007,168.250000,153.125732,866000
2014-01-15,168.630005,169.429993,168.589996,169.199997,153.990341,943100
2014-01-16,168.820007,169.000000,168.419998,168.940002,153.753723,778500
2014-01-17,168.699997,168.990005,167.970001,168.210007,153.089340,904300
2014-01-21,169.220001,169.279999,167.710007,168.740005,153.571732,1366400
2014-01-22,169.059998,169.080002,168.490005,168.839996,153.662704,751200
2014-01-23,168.009995,168.009995,166.589996,167.479996,152.424927,1294000
2014-01-24,166.369995,166.419998,163.869995,163.880005,149.148590,1828900
2014-01-27,164.070007,164.449997,162.289993,163.080002,148.420471,2882100
2014-01-28,163.240005,164.250000,163.179993,164.089996,149.339706,1067400
2014-01-29,162.750000,163.570007,162.070007,162.380005,147.783401,1346400
2014-01-30,163.889999,164.720001,163.330002,164.199997,149.439804,2086700
2014-01-31,162.149994,164.250000,162.100006,163.179993,148.511475,1322100
2014-02-03,163.020004,163.410004,159.259995,159.610001,145.262405,2969400
2014-02-04,160.289993,161.080002,159.729996,160.690002,146.245316,1116700
2014-02-05,160.100006,160.820007,159.179993,160.419998,145.999603,1701400
2014-02-06,160.910004,162.589996,160.880005,162.570007,147.956314,1109600
2014-02-07,163.369995,164.779999,162.850006,164.669998,149.867523,1258200
2014-02-10,164.639999,164.960007,164.199997,164.929993,150.104141,937400
2014-02-11,165.119995,167.130005,164.970001,166.750000,151.760574,1497400
2014-02-12,166.990005,167.500000,166.479996,166.899994,151.897064,1855000
2014-02-13,165.699997,167.839996,165.699997,167.720001,152.643387,1336600
2014-02-14,167.559998,168.910004,167.369995,168.610001,153.453369,917200
2014-02-18,168.740005,169.039993,168.270004,168.860001,153.680893,1174300
2014-02-19,168.419998,169.479996,167.570007,167.699997,152.625183,1928100
2014-02-20,167.929993,169.070007,167.330002,168.649994,153.489761,1080000
2014-02-21,169.020004,169.410004,168.419998,168.570007,153.416977,706200
2014-02-24,168.869995,170.570007,168.779999,169.369995,154.145096,978600
2014-02-25,169.580002,170.029999,168.839996,169.309998,154.090454,1001000
2014-02-26,169.589996,170.039993,168.910004,169.309998,154.090454,709000
2014-02-27,169.149994,170.270004,168.970001,170.250000,154.945969,1034200
2014-02-28,170.220001,171.470001,169.570007,170.630005,155.291809,853900
2014-03-03,169.190002,169.889999,168.380005,169.460007,154.227005,2235900
2014-03-04,171.169998,172.229996,171.130005,171.880005,156.429428,1281500
2014-03-05,172.000000,172.309998,171.789993,171.910004,156.456757,983100
2014-03-06,172.539993,172.839996,172.190002,172.460007,156.957321,1037000
2014-03-07,173.080002,173.130005,171.789993,172.419998,156.920883,1205600
2014-03-10,172.240005,172.479996,171.470001,172.449997,156.948196,885300
2014-03-11,172.729996,172.919998,171.169998,171.500000,156.083618,945700
2014-03-12,170.750000,171.649994,170.360001,171.619995,156.192780,1065000
2014-03-13,172.139999,172.240005,169.210007,169.720001,154.463593,1659400
2014-03-14,169.350006,170.220001,169.000000,169.229996,154.017639,1323500
2014-03-17,170.059998,171.139999,169.990005,170.750000,155.401001,1695400
2014-03-18,171.070007,172.179993,170.929993,171.960007,156.502274,779700
2014-03-19,172.029999,172.229996,169.990005,171.020004,155.646744,1166300
2014-03-20,170.679993,172.160004,170.369995,171.990005,156.529526,818200
2014-03-21,172.809998,173.190002,171.240005,171.419998,156.010788,825200
2014-03-24,171.190002,171.389999,169.160004,169.919998,155.351608,2004900
2014-03-25,170.779999,171.250000,169.779999,170.750000,156.110428,1202100
2014-03-26,171.389999,171.639999,169.449997,169.490005,154.958466,1155600
2014-03-27,169.320007,169.779999,168.479996,169.149994,154.647614,980700
2014-03-28,169.630005,170.789993,169.500000,169.899994,155.333313,548900
2014-03-31,171.039993,171.589996,170.869995,171.350006,156.658966,822000
2014-04-01,171.869995,172.589996,171.759995,172.500000,157.710388,1247500
2014-04-02,172.720001,173.289993,172.399994,173.089996,158.249786,1972800
2014-04-03,173.330002,173.369995,172.320007,172.820007,158.002975,718300
2014-04-04,173.770004,173.820007,170.529999,170.740005,156.101318,2270800
2014-04-07,170.360001,170.649994,168.570007,168.899994,154.419037,1645000
2014-04-08,168.789993,169.880005,168.220001,169.600006,155.059052,2064000
2014-04-09,170.080002,171.460007,169.610001,171.429993,156.732117,768800
2014-04-10,171.419998,171.490005,167.619995,167.770004,153.385925,1286900
2014-04-11,166.919998,168.050003,166.110001,166.259995,152.005371,1762400
2014-04-14,167.580002,168.000000,166.259995,167.600006,153.230530,1456600
2014-04-15,167.979996,168.869995,166.330002,168.759995,154.291031,2160100
2014-04-16,169.919998,170.550003,169.190002,170.539993,155.918411,2410000
2014-04-17,170.350006,171.240005,170.029999,170.740005,156.101318,925500
2014-04-21,170.850006,171.419998,170.660004,171.369995,156.677292,804400
2014-04-22,171.570007,172.619995,171.490005,172.119995,157.362976,1053300
2014-04-23,172.089996,172.160004,171.649994,171.710007,156.988129,724500
2014-04-24,172.630005,172.630005,171.300003,172.089996,157.335510,543900
2014-04-25,171.550003,171.630005,170.320007,170.710007,156.073898,1357900
2014-04-28,171.389999,171.960007,169.490005,171.229996,156.549271,647800
2014-04-29,171.789993,172.289993,171.429993,172.050003,157.298965,1065900
2014-04-30,171.750000,172.710007,171.500000,172.589996,157.792694,605300
2014-05-01,172.500000,173.029999,172.029999,172.600006,157.801819,623900
2014-05-02,172.559998,173.259995,172.059998,172.320007,157.545837,754800
2014-05-05,171.490005,172.720001,171.020004,172.679993,157.874939,792600
2014-05-06,172.270004,172.380005,171.110001,171.179993,156.503555,567700
2014-05-07,171.729996,172.220001,170.440002,172.190002,157.426987,1160600
2014-05-08,171.960007,173.199997,171.429993,171.979996,157.234985,1390700
2014-05-09,171.979996,172.289993,171.199997,172.279999,157.509277,955400
2014-05-12,172.960007,173.979996,172.960007,173.910004,158.999527,780100
2014-05-13,174.089996,174.490005,173.889999,174.070007,159.145782,994800
2014-05-14,173.910004,173.970001,173.000000,173.229996,158.377792,1335700
2014-05-15,172.899994,172.929993,170.869995,171.669998,156.951538,3191100
2014-05-16,171.800003,172.360001,171.100006,172.339996,157.564102,699600
2014-05-19,171.979996,173.100006,171.809998,172.929993,158.103546,926900
2014-05-20,172.860001,172.880005,171.410004,171.789993,157.061249,669400
2014-05-21,172.360001,173.369995,172.309998,173.279999,158.423523,991300
2014-05-22,173.350006,174.059998,173.059998,173.750000,158.853241,859000
2014-05-23,173.910004,174.539993,173.820007,174.470001,159.511490,613900
2014-05-27,175.089996,175.550003,175.000000,175.500000,160.453186,890000
2014-05-28,175.520004,175.789993,175.089996,175.320007,160.288605,990900
2014-05-29,175.820007,176.320007,175.369995,176.320007,161.202911,541000
2014-05-30,176.160004,176.690002,175.979996,176.550003,161.413193,874700
2014-06-02,176.830002,176.850006,175.940002,176.789993,161.632599,1620200
2014-06-03,176.350006,176.789993,176.220001,176.679993,161.531982,1252900
2014-06-04,176.369995,177.149994,176.199997,177.000000,161.824585,984900
2014-06-05,177.240005,178.380005,176.630005,178.199997,162.921692,853600
2014-06-06,178.619995,179.089996,178.520004,179.050003,163.698837,586800
2014-06-09,179.039993,179.690002,178.869995,179.229996,163.863403,461800
2014-06-10,179.029999,179.300003,178.660004,179.270004,163.899918,959900
2014-06-11,178.639999,178.820007,178.250000,178.690002,163.369690,558100
2014-06-12,178.419998,178.520004,176.979996,177.360001,162.153717,891400
2014-06-13,177.729996,178.070007,177.169998,177.919998,162.665695,731200
2014-06-16,177.690002,178.410004,177.500000,178.070007,162.802841,756700
2014-06-17,177.830002,178.679993,177.630005,178.539993,163.232544,2934400
2014-06-18,178.589996,179.970001,178.169998,179.869995,164.448502,501900
2014-06-19,180.039993,180.210007,179.509995,180.089996,164.649643,746900
2014-06-20,180.509995,180.570007,180.250000,180.449997,164.978775,830300
2014-06-23,179.699997,179.729996,179.270004,179.559998,164.904404,737700
2014-06-24,179.289993,180.139999,178.309998,178.500000,163.930923,391700
2014-06-25,178.139999,179.490005,178.130005,179.259995,164.628891,586000
2014-06-26,179.360001,179.380005,177.979996,179.169998,164.546249,676800
2014-06-27,178.789993,179.559998,178.690002,179.479996,164.830917,1032300
2014-06-30,179.429993,179.820007,179.279999,179.429993,164.785004,1261200
2014-07-01,179.880005,181.190002,179.830002,180.690002,165.942154,1199000
2014-07-02,180.669998,181.029999,180.570007,180.820007,166.061554,511500
2014-07-03,181.309998,181.779999,181.199997,181.729996,166.897278,327900
2014-07-07,181.380005,181.500000,180.839996,181.139999,166.355423,1151800
2014-07-08,180.770004,180.820007,179.500000,179.970001,165.280930,749400
2014-07-09,180.360001,180.880005,180.000000,180.720001,165.969681,930300
2014-07-10,179.009995,180.470001,178.839996,180.029999,165.336075,614600
2014-07-11,179.940002,180.360001,179.509995,180.270004,165.556458,520400
2014-07-14,181.199997,181.410004,181.020004,181.160004,166.373810,493100
2014-07-15,181.250000,181.630005,180.059998,180.850006,166.089157,1207000
2014-07-16,181.649994,181.759995,181.009995,181.539993,166.722778,539400
2014-07-17,180.960007,181.619995,179.190002,179.410004,164.766632,1103900
2014-07-18,180.020004,181.440002,179.940002,181.300003,166.502365,571500
2014-07-21,180.710007,181.080002,180.130005,180.910004,166.144241,866000
2014-07-22,181.580002,182.039993,181.419998,181.720001,166.888077,1509500
2014-07-23,182.000000,182.320007,181.639999,182.149994,167.282990,750900
2014-07-24,182.360001,182.500000,181.970001,182.149994,167.282990,535800
2014-07-25,181.649994,181.770004,180.940002,181.279999,166.483994,635700
2014-07-28,181.350006,181.600006,180.279999,181.360001,166.557434,485700
2014-07-29,181.699997,181.889999,180.570007,180.589996,165.850311,639000
2014-07-30,181.220001,181.440002,179.860001,180.589996,165.850311,1128500
2014-07-31,179.350006,179.500000,176.960007,176.960007,162.516617,2430500
2014-08-01,176.520004,177.619995,175.649994,176.529999,162.121689,3398000
2014-08-04,176.809998,178.110001,176.070007,177.770004,163.260513,2212000
2014-08-05,177.039993,177.479996,175.399994,175.970001,161.607422,1251300
2014-08-06,175.199997,176.820007,175.179993,176.080002,161.708420,1185800
2014-08-07,176.899994,177.039993,174.699997,175.130005,160.835968,1527100
2014-08-08,175.490005,177.270004,175.100006,177.160004,162.700272,1209900
2014-08-11,177.869995,178.470001,177.610001,177.660004,163.159485,1191200
2014-08-12,177.470001,177.990005,176.899994,177.449997,162.966583,513900
2014-08-13,178.149994,178.830002,177.869995,178.699997,164.114578,781600
2014-08-14,178.919998,179.479996,178.770004,179.479996,164.830917,842000
2014-08-15,180.149994,180.300003,178.179993,179.429993,164.785004,1694300
2014-08-18,180.460007,181.029999,180.339996,180.919998,166.153381,1039100
2014-08-19,181.399994,182.029999,181.229996,181.880005,167.035034,583000
2014-08-20,181.660004,182.610001,181.649994,182.380005,167.494202,1507800
2014-08-21,182.580002,183.169998,182.419998,182.899994,167.971771,756600
2014-08-22,182.800003,183.089996,182.240005,182.610001,167.705460,656500
2014-08-25,183.539993,183.860001,183.270004,183.559998,168.577896,1097200
2014-08-26,183.720001,184.169998,183.649994,183.710007,168.715637,749500
2014-08-27,183.809998,183.899994,183.339996,183.679993,168.688110,602600
2014-08-28,183.020004,183.619995,182.850006,183.539993,168.559525,447700
2014-08-29,183.830002,184.059998,183.229996,183.990005,168.972839,617200
2014-09-02,184.300003,184.300003,183.270004,183.940002,168.926910,553800
2014-09-03,184.649994,184.679993,183.589996,183.860001,168.853394,627600
2014-09-04,184.119995,184.820007,183.100006,183.559998,168.577896,536700
2014-09-05,183.529999,184.470001,182.880005,184.440002,169.386108,502300
2014-09-08,184.240005,184.460007,183.399994,183.970001,168.954453,635900
2014-09-09,183.789993,183.880005,182.410004,182.779999,167.861588,515300
2014-09-10,182.889999,183.550003,182.270004,183.500000,168.522812,849800
2014-09-11,182.750000,183.699997,182.610001,183.669998,168.678940,525700
2014-09-12,183.490005,183.509995,182.080002,182.580002,167.677917,724000
2014-09-15,182.639999,182.740005,181.889999,182.460007,167.567703,1021700
2014-09-16,182.110001,184.119995,182.000000,183.820007,168.816681,565100
2014-09-17,184.110001,184.919998,183.199997,184.080002,169.055511,975000
2014-09-18,184.649994,185.059998,184.429993,185.039993,169.937103,740000
2014-09-19,185.639999,185.839996,184.580002,184.860001,169.771805,964000
2014-09-22,183.699997,183.740005,182.229996,182.559998,168.457794,836700
2014-09-23,181.949997,182.699997,181.509995,181.529999,167.507370,752200
2014-09-24,181.619995,183.070007,181.119995,182.990005,168.854630,968500
2014-09-25,182.500000,182.520004,179.990005,180.050003,166.141708,1603000
2014-09-26,180.360001,181.880005,180.130005,181.500000,167.479660,916900
2014-09-29,179.929993,181.449997,179.770004,181.139999,167.147491,1482800
2014-09-30,181.300003,181.809998,180.289993,180.589996,166.639984,767700
2014-10-01,180.339996,180.419998,177.809998,178.220001,164.453079,2380200
2014-10-02,178.050003,178.830002,176.399994,178.210007,164.443832,1263800
2014-10-03,179.479996,180.550003,178.880005,180.199997,166.280106,1217400
2014-10-06,180.940002,181.179993,179.360001,179.979996,166.077087,1307000
2014-10-07,179.050003,179.449997,177.199997,177.220001,163.530350,930600
2014-10-08,177.330002,180.539993,176.380005,180.320007,166.390854,1897500
2014-10-09,180.000000,180.220001,176.600006,176.679993,163.031998,1428600
2014-10-10,176.649994,177.550003,174.660004,174.699997,161.204956,2469900
2014-10-13,174.630005,175.250000,171.729996,171.830002,158.556656,2109200
2014-10-14,172.729996,174.020004,171.500000,172.110001,158.815048,2431300
2014-10-15,169.800003,171.300003,166.850006,170.830002,157.633926,5460300
2014-10-16,167.820007,171.949997,167.679993,170.720001,157.532440,4452600
2014-10-17,172.729996,173.979996,172.039993,172.830002,159.479431,2259400
2014-10-20,172.529999,174.600006,172.449997,174.529999,161.048141,1379400
2014-10-21,175.779999,178.039993,175.589996,177.919998,164.176239,2884200
2014-10-22,178.289993,178.720001,176.610001,176.710007,163.059692,2374200
2014-10-23,178.449997,179.850006,178.169998,178.740005,164.932861,1812400
2014-10-24,179.029999,180.169998,178.360001,180.080002,166.169342,1152600
2014-10-27,179.509995,180.130005,178.869995,179.850006,165.957169,1476000
2014-10-28,180.490005,181.940002,180.399994,181.919998,167.867203,1330000
2014-10-29,182.029999,182.580002,180.470001,181.710007,167.673492,1600700
2014-10-30,181.169998,183.330002,181.050003,182.860001,168.734619,1588800
2014-10-31,185.020004,185.050003,184.100006,184.929993,170.644714,1946100
2014-11-03,185.199997,185.619995,184.600006,185.039993,170.746231,2270000
2014-11-04,184.559998,184.850006,183.449997,184.380005,170.137222,1639400
2014-11-05,185.740005,185.779999,184.740005,185.589996,171.253738,1826500
2014-11-06,185.570007,186.380005,184.899994,186.339996,171.945816,1758600
2014-11-07,186.339996,186.679993,185.800003,186.500000,172.093445,1396400
2014-11-10,186.479996,187.100006,186.270004,187.059998,172.610199,1876400
2014-11-11,187.139999,187.339996,186.779999,187.240005,172.776306,1031600
2014-11-12,186.490005,187.279999,186.460007,187.089996,172.637909,2742900
2014-11-13,187.240005,187.839996,186.380005,187.259995,172.794739,1163600
2014-11-14,187.190002,187.529999,186.850006,187.330002,172.859360,1464500
2014-11-17,186.929993,187.589996,186.759995,187.429993,172.951584,584600
2014-11-18,187.479996,188.820007,187.479996,188.509995,173.948196,1252600
2014-11-19,188.250000,188.479996,187.369995,188.169998,173.634445,1880700
2014-11-20,187.289993,188.639999,187.289993,188.509995,173.948196,866800
2014-11-21,190.429993,190.479996,188.949997,189.570007,174.926315,1586200
2014-11-24,190.020004,190.210007,189.770004,190.059998,175.378448,1365900
2014-11-25,190.339996,190.559998,189.660004,190.000000,175.323090,1736700
2014-11-26,190.100006,190.520004,189.880005,190.440002,175.729126,824400
2014-11-28,190.300003,190.630005,189.759995,190.029999,175.350769,430200
2014-12-01,189.289993,189.389999,188.360001,188.729996,174.151169,2083600
2014-12-02,188.710007,190.130005,188.710007,189.919998,175.249283,1446800
2014-12-03,190.100006,190.880005,189.970001,190.649994,175.922882,2240100
2014-12-04,190.350006,190.990005,189.570007,190.460007,175.747543,1573000
2014-12-05,190.649994,191.190002,190.350006,190.800003,176.061295,2215800
2014-12-08,190.350006,190.830002,188.850006,189.500000,174.861740,1527700
2014-12-09,187.429993,189.470001,186.979996,189.350006,174.723312,1763000
2014-12-10,188.860001,188.860001,186.100006,186.380005,171.982742,1749800
2014-12-11,186.979996,189.070007,186.809998,187.250000,172.785553,1972600
2014-12-12,186.000000,186.899994,184.169998,184.210007,169.980362,2614400
2014-12-15,185.259995,185.720001,182.270004,182.929993,168.799179,2801300
2014-12-16,182.100006,185.539993,181.440002,181.520004,167.498169,3837500
2014-12-17,181.970001,185.550003,181.839996,185.179993,170.875427,5588600
2014-12-18,186.740005,188.580002,186.000000,188.550003,174.954483,3820200
2014-12-19,189.289993,190.130005,188.589996,189.419998,175.761719,1800700
2014-12-22,189.570007,190.259995,189.350006,190.259995,176.541153,3005800
2014-12-23,190.940002,190.970001,190.300003,190.550003,176.810226,1926800
2014-12-24,190.809998,191.050003,190.500000,190.529999,176.791672,952600
2014-12-26,191.059998,191.520004,190.990005,191.149994,177.366974,650300
2014-12-29,190.970001,191.630005,190.899994,191.419998,177.617462,878600
2014-12-30,190.949997,191.089996,190.300003,190.380005,176.652542,3224300
2014-12-31,190.750000,190.910004,188.380005,188.399994,174.815262,1365800
2015-01-02,189.289993,189.720001,187.259995,188.399994,174.815262,1865000
2015-01-05,187.259995,187.410004,184.660004,185.089996,171.743942,2734600
2015-01-06,185.369995,185.880005,182.360001,183.270004,170.055176,2245200
2015-01-07,184.729996,185.910004,184.229996,185.559998,172.180038,2305500
2015-01-08,187.130005,189.050003,187.070007,188.820007,175.204971,1739900
2015-01-09,189.300003,189.339996,186.649994,187.229996,173.729645,2525200
2015-01-12,187.460007,187.600006,185.190002,185.839996,172.439850,1847500
2015-01-13,187.220001,188.410004,183.899994,185.350006,171.985199,2156400
2015-01-14,183.100006,184.399994,182.110001,184.259995,170.973770,5216300
2015-01-15,184.880005,185.250000,182.399994,182.539993,169.377792,1939400
2015-01-16,182.309998,185.080002,182.089996,184.800003,171.474838,1472700
2015-01-20,185.619995,185.899994,183.580002,185.259995,171.901688,1637300
2015-01-21,184.770004,186.740005,184.300003,186.229996,172.801758,1586000
2015-01-22,187.089996,189.149994,185.600006,189.080002,175.446243,6074100
2015-01-23,188.720001,189.020004,187.789993,188.039993,174.481232,3109600
2015-01-26,187.789993,188.509995,186.929993,188.410004,174.824524,2018000
2015-01-27,186.139999,187.179993,185.020004,185.940002,172.532639,1979100
2015-01-28,187.270004,187.320007,183.350006,183.490005,170.259323,2530800
2015-01-29,183.740005,185.529999,182.210007,185.270004,171.910980,4338100
2015-01-30,183.960007,185.380005,182.630005,182.990005,169.795364,2302500
2015-02-02,183.500000,185.259995,181.470001,185.089996,171.743942,3397800
2015-02-03,186.130005,187.860001,185.789993,187.789993,174.249237,1434400
2015-02-04,187.029999,188.350006,186.649994,187.149994,173.655380,1860700
2015-02-05,187.889999,189.190002,187.850006,189.050003,175.418411,1033800
2015-02-06,189.490005,190.050003,187.940002,188.520004,174.926620,1454700
2015-02-09,187.809998,188.589996,187.220001,187.660004,174.128632,2289300
2015-02-10,188.820007,189.929993,187.850006,189.660004,175.984406,1797500
2015-02-11,189.509995,190.229996,188.779999,189.789993,176.105026,1744400
2015-02-12,190.699997,191.649994,190.470001,191.550003,177.738159,2008500
2015-02-13,191.720001,192.440002,191.460007,192.389999,178.517517,1072900
2015-02-17,192.070007,192.880005,191.789993,192.699997,178.805206,1699800
2015-02-18,192.279999,192.779999,192.000000,192.740005,178.842316,1862900
2015-02-19,192.089996,192.970001,191.889999,192.610001,178.721710,1017500
2015-02-20,192.130005,193.820007,191.449997,193.779999,179.807358,1374000
2015-02-23,193.490005,193.729996,193.029999,193.729996,179.760941,1497600
2015-02-24,193.690002,194.490005,193.429993,194.300003,180.289856,1244100
2015-02-25,194.139999,194.649994,193.710007,194.089996,180.094971,1983600
2015-02-26,193.990005,194.149994,193.210007,193.869995,179.890839,994200
2015-02-27,193.770004,194.050003,193.190002,193.199997,179.269150,966500
2015-03-02,193.309998,194.470001,193.300003,194.470001,180.447586,1016600
